Country Name	"Country Code"	"Series Name"	"Series Code"	"Time"	"Time Code"	"Value"
Malawi	"MWI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.152863919734955"
Malaysia	"MYS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.247989401221275"
Malaysia	"MYS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.146066397428513"
Malaysia	"MYS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.124463096261024"
Malaysia	"MYS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.0587539859116077"
Malaysia	"MYS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.140358164906502"
Maldives	"MDV"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.0829711183905602"
Maldives	"MDV"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.0276085305958986"
Maldives	"MDV"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.362981379032135"
Maldives	"MDV"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.534778356552124"
Maldives	"MDV"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.667752325534821"
Mali	"MLI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-2.08446145057678"
Mali	"MLI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-2.21420574188232"
Mali	"MLI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-2.14628767967224"
Mali	"MLI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-2.33280539512634"
Mali	"MLI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-2.47940897941589"
Malta	"MLT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.27142131328583"
Malta	"MLT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.0135281085968"
Malta	"MLT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.998400986194611"
Malta	"MLT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.887379705905914"
Malta	"MLT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.913422584533691"
Marshall Islands	"MHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.998590290546417"
Marshall Islands	"MHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.1751024723053"
Marshall Islands	"MHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.983442306518555"
Marshall Islands	"MHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.933938026428223"
Marshall Islands	"MHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.05626726150513"
Mauritania	"MRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.632418096065521"
Mauritania	"MRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.562930703163147"
Mauritania	"MRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.700950503349304"
Mauritania	"MRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.555529892444611"
Mauritania	"MRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.507473766803741"
Mauritius	"MUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.859399259090424"
Mauritius	"MUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.801905751228333"
Mauritius	"MUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.872974157333374"
Mauritius	"MUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.832465350627899"
Mauritius	"MUS"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.835721731185913"
Mexico	"MEX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.673981010913849"
Mexico	"MEX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.843628823757172"
Mexico	"MEX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.791369318962097"
Mexico	"MEX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.688360929489136"
Mexico	"MEX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.691959738731384"
"Micronesia, Fed. Sts."	"FSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.31512069702148"
"Micronesia, Fed. Sts."	"FSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.0343405008316"
"Micronesia, Fed. Sts."	"FSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.1187299489975"
"Micronesia, Fed. Sts."	"FSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.20211470127106"
"Micronesia, Fed. Sts."	"FSM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.21048414707184"
Moldova	"MDA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.402226477861404"
Moldova	"MDA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.387309908866882"
Moldova	"MDA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.340128064155579"
Moldova	"MDA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.205342084169388"
Moldova	"MDA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.668324410915375"
Monaco	"MCO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.57725429534912"
Monaco	"MCO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.57721149921417"
Monaco	"MCO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.1772255897522"
Monaco	"MCO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.17249691486359"
Monaco	"MCO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.20484304428101"
Mongolia	"MNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.831077039241791"
Mongolia	"MNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.636659681797028"
Mongolia	"MNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.71777218580246"
Mongolia	"MNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.705798923969269"
Mongolia	"MNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.533999085426331"
Montenegro	"MNE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.0375925563275814"
Montenegro	"MNE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.0580168217420578"
Montenegro	"MNE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.0612264648079872"
Montenegro	"MNE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.0525020584464073"
Montenegro	"MNE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.0591769814491272"
Morocco	"MAR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.348556756973267"
Morocco	"MAR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.345829725265503"
Morocco	"MAR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.359539151191711"
Morocco	"MAR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.402591288089752"
Morocco	"MAR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.319889187812805"
Mozambique	"MOZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.833329558372498"
Mozambique	"MOZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.766716241836548"
Mozambique	"MOZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.28161418437958"
Mozambique	"MOZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.25935423374176"
Mozambique	"MOZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.28796994686127"
Myanmar	"MMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-1.26694679260254"
Myanmar	"MMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-1.33045899868011"
Myanmar	"MMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.51170456409454"
Myanmar	"MMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-2.08396935462952"
Myanmar	"MMR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-2.21174263954163"
Namibia	"NAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.684950053691864"
Namibia	"NAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.528806626796722"
Namibia	"NAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.512376427650452"
Namibia	"NAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.518684864044189"
Namibia	"NAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.556306064128876"
Nauru	"NRU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.944292485713959"
Nauru	"NRU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.792732000350952"
Nauru	"NRU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.7760409116745"
Nauru	"NRU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.78711211681366"
Nauru	"NRU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.880902826786041"
Nepal	"NPL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.542416572570801"
Nepal	"NPL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.452942907810211"
Nepal	"NPL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.180229142308235"
Nepal	"NPL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.188807815313339"
Nepal	"NPL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.251907497644424"
Netherlands	"NLD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.838097333908081"
Netherlands	"NLD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.821221172809601"
Netherlands	"NLD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.830863893032074"
Netherlands	"NLD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.892923951148987"
Netherlands	"NLD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.717304825782776"
New Caledonia	"NCL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"NA"
New Caledonia	"NCL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"NA"
New Caledonia	"NCL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"NA"
New Caledonia	"NCL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"NA"
New Caledonia	"NCL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"NA"
New Zealand	"NZL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.51216089725494"
New Zealand	"NZL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.41574943065643"
New Zealand	"NZL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.46777844429016"
New Zealand	"NZL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.3952362537384"
New Zealand	"NZL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.31238234043121"
Nicaragua	"NIC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.950931131839752"
Nicaragua	"NIC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.992481052875519"
Nicaragua	"NIC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.58572518825531"
Nicaragua	"NIC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.47199821472168"
Nicaragua	"NIC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.34842848777771"
Niger	"NER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-1.35823786258698"
Niger	"NER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-1.4049586057663"
Niger	"NER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.66716468334198"
Niger	"NER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.53848505020142"
Niger	"NER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.47217929363251"
Nigeria	"NGA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-2.09741425514221"
Nigeria	"NGA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-1.93307113647461"
Nigeria	"NGA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.89196145534515"
Nigeria	"NGA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.78729927539825"
Nigeria	"NGA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.79814147949219"
North Macedonia	"MKD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.21198371052742"
North Macedonia	"MKD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.00809326115995646"
North Macedonia	"MKD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.112023413181305"
North Macedonia	"MKD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.0624171979725361"
North Macedonia	"MKD"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.11759065836668"
Northern Mariana Islands	"MNP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"NA"
Northern Mariana Islands	"MNP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"NA"
Northern Mariana Islands	"MNP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"NA"
Northern Mariana Islands	"MNP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"NA"
Northern Mariana Islands	"MNP"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"NA"
Norway	"NOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.12063598632813"
Norway	"NOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.14198648929596"
Norway	"NOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.22151875495911"
Norway	"NOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.08847510814667"
Norway	"NOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.860958337783813"
Oman	"OMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.642036437988281"
Oman	"OMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.589168727397919"
Oman	"OMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.419728547334671"
Oman	"OMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.431887984275818"
Oman	"OMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.529911398887634"
Pakistan	"PAK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-2.2538845539093"
Pakistan	"PAK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-2.25163745880127"
Pakistan	"PAK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.79264628887177"
Pakistan	"PAK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.7136561870575"
Pakistan	"PAK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.90026199817657"
Palau	"PLW"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.19479954242706"
Palau	"PLW"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.17167043685913"
Palau	"PLW"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.1660121679306"
Palau	"PLW"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.1722332239151"
Palau	"PLW"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.09686291217804"
Panama	"PAN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.252037286758423"
Panama	"PAN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.290878117084503"
Panama	"PAN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.235460698604584"
Panama	"PAN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.307120054960251"
Panama	"PAN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.297832071781158"
Papua New Guinea	"PNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.656307816505432"
Papua New Guinea	"PNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.705046415328979"
Papua New Guinea	"PNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.653707087039948"
Papua New Guinea	"PNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.576708912849426"
Papua New Guinea	"PNG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.609061777591705"
Paraguay	"PRY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.0868015140295029"
Paraguay	"PRY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.0180594231933355"
Paraguay	"PRY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.0166849344968796"
Paraguay	"PRY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.00099959084764123"
Paraguay	"PRY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.0359779521822929"
Peru	"PER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.276951968669891"
Peru	"PER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.1636593490839"
Peru	"PER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.35773891210556"
Peru	"PER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.355285465717316"
Peru	"PER"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.446338385343552"
Philippines	"PHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-1.09619224071503"
Philippines	"PHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.928045392036438"
Philippines	"PHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.778701364994049"
Philippines	"PHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.984003067016602"
Philippines	"PHL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.712976396083832"
Poland	"POL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.480340898036957"
Poland	"POL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.550631165504456"
Poland	"POL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.49156528711319"
Poland	"POL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.4918013215065"
Poland	"POL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.500283241271973"
Portugal	"PRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.11509525775909"
Portugal	"PRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.05163240432739"
Portugal	"PRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.00865364074707"
Portugal	"PRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.937251269817352"
Portugal	"PRT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.860719680786133"
Puerto Rico	"PRI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.273657262325287"
Puerto Rico	"PRI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.142603352665901"
Puerto Rico	"PRI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.435303300619125"
Puerto Rico	"PRI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.48798930644989"
Puerto Rico	"PRI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.543191194534302"
Qatar	"QAT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.649283885955811"
Qatar	"QAT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.68427562713623"
Qatar	"QAT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.66954380273819"
Qatar	"QAT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.833261430263519"
Qatar	"QAT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.958558142185211"
Romania	"ROU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.0362158752977848"
